session_id,viewer_id,streamer_id,stream_id,started_at,ended_at,duration_mins,chat_messages_sent,bits_cheered,followed_during,subscribed_during
SES002985,VWR00790,STR0003,SM00035,2024-03-09 18:16:00,2024-03-09 18:21:00,5,0,0,False,False
SES002986,VWR00910,STR0054,SM00854,2024-03-04 19:28:00,2024-03-04 22:55:00,207,11,0,True,False
SES002987,VWR00784,STR0025,SM00395,2024-03-07 16:32:00,2024-03-07 17:49:00,77,7,0,False,False
SES002988,VWR00697,STR0060,SM00937,2024-01-07 20:13:00,2024-01-07 20:21:00,8,2,0,False,False
SES002989,VWR00358,STR0021,SM00326,2024-01-16 10:51:00,2024-01-16 14:52:00,241,2,0,False,False
SES002990,VWR00757,STR0062,SM00965,2024-03-14 12:48:00,2024-03-14 14:32:00,104,2,0,False,False
SES002991,VWR00935,STR0029,SM00473,2024-01-25 02:42:00,2024-01-25 03:52:00,70,66,0,False,False
SES002992,VWR00965,STR0001,SM00009,2024-01-28 19:11:00,2024-01-28 19:59:00,48,9,0,False,False
SES002993,VWR00992,STR0040,SM00638,2024-01-30 11:18:00,2024-01-30 11:43:00,25,3,0,False,False
SES002994,VWR00874,STR0007,SM00106,2024-01-14 12:59:00,2024-01-14 13:45:00,46,2,0,False,False
SES002995,VWR00422,STR0007,SM00110,2024-01-28 19:58:00,2024-01-28 20:33:00,35,7,1319,False,False
SES002996,VWR00945,STR0044,SM00705,2024-03-03 21:44:00,2024-03-03 21:53:00,9,0,0,False,False
SES002997,VWR00892,STR0022,SM00350,2024-02-21 20:48:00,2024-02-21 21:27:00,39,1,0,False,False
SES002998,VWR00995,STR0074,SM01164,2024-03-01 10:45:00,2024-03-01 11:08:00,23,1,0,False,False
SES002999,VWR00706,STR0034,SM00535,2024-02-11 18:42:00,2024-02-11 18:55:00,13,1,0,False,False
SES003000,VWR00605,STR0038,SM00604,2024-01-30 14:00:00,2024-01-30 14:04:00,4,0,3695,False,False
SES003001,VWR00769,STR0005,SM00086,2024-02-27 10:31:00,2024-02-27 12:39:00,128,3,0,False,False
SES003002,VWR00633,STR0001,SM00003,2024-01-31 10:23:00,2024-01-31 10:43:00,20,0,0,False,False
SES003003,VWR00349,STR0057,SM00891,2024-02-16 10:14:00,2024-02-16 11:23:00,69,2,9935,False,False
SES003004,VWR00751,STR0058,SM00905,2024-01-09 10:02:00,2024-01-09 13:34:00,212,5,0,False,False
SES003005,VWR00528,STR0035,SM00562,2024-02-10 12:28:00,2024-02-10 12:50:00,22,0,0,False,False
SES003006,VWR00991,STR0006,SM00093,2024-01-22 14:54:00,2024-01-22 18:31:00,217,9,0,False,False
SES003007,VWR00799,STR0036,SM00582,2024-01-11 20:58:00,2024-01-11 21:08:00,10,0,0,False,False
SES003008,VWR00683,STR0044,SM00707,2024-01-18 14:38:00,2024-01-18 15:00:00,22,0,0,False,False
SES003009,VWR00387,STR0002,SM00019,2024-01-10 17:18:00,2024-01-10 19:04:00,106,1,0,False,False
SES003010,VWR00496,STR0072,SM01137,2024-02-20 20:47:00,2024-02-20 20:47:00,0,1,6578,False,False
SES003011,VWR00853,STR0075,SM01184,2024-03-12 15:06:00,2024-03-12 15:53:00,47,8,0,False,False
SES003012,VWR00907,STR0010,SM00162,2024-02-10 15:06:00,2024-02-10 15:25:00,19,0,4945,False,False
SES003013,VWR00834,STR0042,SM00670,2024-01-26 22:22:00,2024-01-26 22:25:00,3,0,0,False,False
SES003014,VWR00901,STR0026,SM00419,2024-01-08 20:48:00,2024-01-08 20:57:00,9,0,0,False,False
SES003015,VWR00622,STR0018,SM00281,2024-02-01 01:17:00,2024-02-01 01:29:00,12,0,0,True,False
SES003016,VWR00945,STR0030,SM00479,2024-02-01 11:44:00,2024-02-01 12:01:00,17,0,0,False,False
SES003017,VWR00858,STR0006,SM00092,2024-02-26 10:21:00,2024-02-26 12:52:00,151,4,0,False,False
SES003018,VWR00676,STR0006,SM00097,2024-03-13 22:36:00,2024-03-14 02:55:00,259,6,0,False,False
SES003019,VWR00947,STR0020,SM00300,2024-03-05 22:20:00,2024-03-05 22:33:00,13,0,0,False,False
SES003020,VWR00677,STR0047,SM00732,2024-02-05 15:31:00,2024-02-05 17:13:00,102,1,9328,False,False
SES003021,VWR00915,STR0030,SM00484,2024-03-29 17:29:00,2024-03-29 18:27:00,58,2,0,False,False
SES003022,VWR00964,STR0021,SM00321,2024-01-01 14:19:00,2024-01-01 14:52:00,33,2,0,False,False
SES003023,VWR00088,STR0022,SM00345,2024-03-24 12:23:00,2024-03-24 13:19:00,56,1,0,False,False
SES003024,VWR00976,STR0048,SM00741,2024-03-04 09:15:00,2024-03-04 11:08:00,113,13,0,False,False
SES003025,VWR00640,STR0036,SM00582,2024-01-11 22:08:00,2024-01-11 23:24:00,76,1,0,False,False
SES003026,VWR00739,STR0046,SM00728,2024-02-18 10:13:00,2024-02-18 11:21:00,68,2,0,False,False
SES003027,VWR00896,STR0009,SM00138,2024-03-17 13:58:00,2024-03-17 18:43:00,285,14,0,False,False
SES003028,VWR00910,STR0041,SM00651,2024-01-16 23:04:00,2024-01-16 23:27:00,23,0,0,False,False
SES003029,VWR00985,STR0048,SM00743,2024-01-23 13:10:00,2024-01-23 13:20:00,10,0,0,False,False
SES003030,VWR00602,STR0003,SM00043,2024-02-29 09:45:00,2024-02-29 12:07:00,142,2,0,False,False
SES003031,VWR00386,STR0018,SM00283,2024-03-09 13:17:00,2024-03-09 13:58:00,41,10,0,False,False
SES003032,VWR00339,STR0033,SM00528,2024-01-02 21:13:00,2024-01-02 23:04:00,111,6,0,False,False
SES003033,VWR00832,STR0060,SM00942,2024-02-12 13:03:00,2024-02-12 13:52:00,49,1,0,False,False
SES003034,VWR00897,STR0039,SM00632,2024-02-14 17:57:00,2024-02-14 18:29:00,32,3,0,False,False
SES003035,VWR00941,STR0052,SM00809,2024-01-26 19:10:00,2024-01-26 19:12:00,2,0,0,True,False
SES003036,VWR00823,STR0060,SM00939,2024-03-22 10:18:00,2024-03-22 12:07:00,109,1,0,False,False
SES003037,VWR00803,STR0072,SM01150,2024-03-11 15:00:00,2024-03-11 15:29:00,29,0,0,False,False
SES003038,VWR00987,STR0073,SM01156,2024-02-12 01:30:00,2024-02-12 01:59:00,29,3,0,False,False
SES003039,VWR00795,STR0020,SM00306,2024-02-10 20:36:00,2024-02-10 20:52:00,16,0,0,False,False
SES003040,VWR00893,STR0045,SM00708,2024-01-15 11:13:00,2024-01-15 12:00:00,47,6,0,True,False
SES003041,VWR00899,STR0036,SM00585,2024-03-10 22:02:00,2024-03-10 22:56:00,54,8,0,False,False
SES003042,VWR00947,STR0048,SM00752,2024-01-20 20:24:00,2024-01-20 21:31:00,67,0,0,False,False
SES003043,VWR00996,STR0075,SM01186,2024-01-04 20:24:00,2024-01-04 20:42:00,18,0,0,False,False
SES003044,VWR00727,STR0007,SM00111,2024-03-28 14:52:00,2024-03-28 15:11:00,19,0,0,False,False
SES003045,VWR00890,STR0051,SM00799,2024-02-05 20:11:00,2024-02-05 20:56:00,45,12,0,False,False
SES003046,VWR00984,STR0057,SM00895,2024-02-25 22:53:00,2024-02-25 23:10:00,17,0,0,False,False
SES003047,VWR00737,STR0052,SM00812,2024-01-18 13:43:00,2024-01-18 14:16:00,33,3,0,False,False
SES003048,VWR00787,STR0006,SM00091,2024-01-10 18:07:00,2024-01-10 20:55:00,168,0,0,False,False
SES003049,VWR00834,STR0027,SM00432,2024-03-10 18:35:00,2024-03-10 20:40:00,125,0,0,False,False
SES003050,VWR00940,STR0007,SM00109,2024-01-12 09:43:00,2024-01-12 10:14:00,31,9,0,False,False
SES003051,VWR00719,STR0022,SM00350,2024-02-21 19:49:00,2024-02-21 20:23:00,34,0,0,False,False
SES003052,VWR00646,STR0044,SM00700,2024-03-19 08:10:00,2024-03-19 08:24:00,14,0,0,False,False
SES003053,VWR00617,STR0002,SM00022,2024-02-19 13:19:00,2024-02-19 15:34:00,135,6,0,False,False
SES003054,VWR00010,STR0020,SM00319,2024-02-04 20:42:00,2024-02-04 20:59:00,17,0,0,False,False
SES003055,VWR00905,STR0028,SM00441,2024-01-17 15:35:00,2024-01-17 15:41:00,6,0,0,True,False
SES003056,VWR00267,STR0024,SM00372,2024-03-30 08:49:00,2024-03-30 11:29:00,160,5,0,False,False
SES003057,VWR00690,STR0062,SM00969,2024-01-26 19:35:00,2024-01-26 19:42:00,7,1,0,False,False
SES003058,VWR00795,STR0059,SM00918,2024-01-21 09:52:00,2024-01-21 11:10:00,78,6,0,False,False
SES003059,VWR00849,STR0056,SM00883,2024-02-07 09:43:00,2024-02-07 10:11:00,28,0,0,False,False
SES003060,VWR00880,STR0071,SM01122,2024-03-05 15:46:00,2024-03-05 15:58:00,12,0,0,False,False
SES003061,VWR00208,STR0028,SM00444,2024-02-16 15:36:00,2024-02-16 15:56:00,20,5,0,False,False
SES003062,VWR00745,STR0032,SM00511,2024-03-09 22:35:00,2024-03-09 23:11:00,36,1,0,False,False
SES003063,VWR00952,STR0022,SM00339,2024-03-24 20:41:00,2024-03-24 22:17:00,96,45,0,False,True
SES003064,VWR00606,STR0059,SM00919,2024-01-08 12:12:00,2024-01-08 12:52:00,40,2,0,False,False
SES003065,VWR00953,STR0008,SM00132,2024-01-22 22:16:00,2024-01-22 22:29:00,13,0,0,False,False
SES003066,VWR00857,STR0066,SM01045,2024-01-09 00:30:00,2024-01-09 00:52:00,22,5,0,False,False
SES003067,VWR00932,STR0063,SM00996,2024-03-25 20:41:00,2024-03-25 20:51:00,10,0,0,False,False
SES003068,VWR01000,STR0035,SM00571,2024-03-23 00:27:00,2024-03-23 01:01:00,34,2,0,False,False
SES003069,VWR00950,STR0050,SM00789,2024-01-23 21:33:00,2024-01-23 22:41:00,68,2,0,False,False
SES003070,VWR00479,STR0007,SM00103,2024-01-21 01:45:00,2024-01-21 01:50:00,5,0,0,False,False
SES003071,VWR00426,STR0004,SM00064,2024-01-31 15:26:00,2024-01-31 15:32:00,6,2,0,False,False
SES003072,VWR00793,STR0047,SM00735,2024-01-08 16:30:00,2024-01-08 18:25:00,115,13,1492,True,False
SES003073,VWR00869,STR0040,SM00642,2024-03-10 18:29:00,2024-03-10 18:47:00,18,5,0,False,False
SES003074,VWR00746,STR0032,SM00506,2024-03-24 00:26:00,2024-03-24 01:32:00,66,1,0,False,False
SES003075,VWR00523,STR0073,SM01159,2024-01-17 18:58:00,2024-01-17 19:10:00,12,0,0,False,False
SES003076,VWR00922,STR0018,SM00279,2024-02-09 15:06:00,2024-02-09 15:26:00,20,0,0,False,False
SES003077,VWR00860,STR0060,SM00942,2024-02-12 12:48:00,2024-02-12 13:19:00,31,0,0,False,False
SES003078,VWR00552,STR0052,SM00809,2024-01-26 21:41:00,2024-01-26 21:50:00,9,0,0,False,False
SES003079,VWR00911,STR0050,SM00781,2024-02-22 21:03:00,2024-02-22 22:42:00,99,5,0,False,False
SES003080,VWR00997,STR0002,SM00024,2024-03-22 16:13:00,2024-03-22 17:53:00,100,18,0,False,False
SES003081,VWR00748,STR0027,SM00423,2024-01-15 14:16:00,2024-01-15 14:33:00,17,2,0,False,False
SES003082,VWR00614,STR0028,SM00452,2024-02-25 13:52:00,2024-02-25 13:54:00,2,0,0,False,False
SES003083,VWR00862,STR0046,SM00723,2024-03-05 22:31:00,2024-03-05 23:03:00,32,0,0,True,False
SES003084,VWR00899,STR0026,SM00419,2024-01-08 18:12:00,2024-01-08 20:54:00,162,20,0,False,False
SES003085,VWR00738,STR0035,SM00567,2024-02-11 16:45:00,2024-02-11 16:54:00,9,0,0,False,False
SES003086,VWR00798,STR0054,SM00853,2024-01-16 23:36:00,2024-01-17 00:06:00,30,2,0,False,False
SES003087,VWR00870,STR0068,SM01076,2024-01-08 21:53:00,2024-01-09 00:48:00,175,21,0,False,False
SES003088,VWR00689,STR0007,SM00106,2024-01-14 13:20:00,2024-01-14 13:25:00,5,0,0,False,False
SES003089,VWR00731,STR0023,SM00357,2024-01-12 14:40:00,2024-01-12 14:43:00,3,0,0,False,False
SES003090,VWR00637,STR0019,SM00291,2024-02-26 09:16:00,2024-02-26 09:21:00,5,0,0,False,False
SES003091,VWR00811,STR0036,SM00586,2024-02-01 11:10:00,2024-02-01 11:21:00,11,0,0,False,False
SES003092,VWR00923,STR0042,SM00664,2024-03-20 17:48:00,2024-03-20 18:40:00,52,4,0,False,False
SES003093,VWR00872,STR0012,SM00176,2024-03-18 22:53:00,2024-03-18 22:55:00,2,0,0,True,False
SES003094,VWR00688,STR0061,SM00945,2024-02-01 15:03:00,2024-02-01 16:09:00,66,6,0,False,False
SES003095,VWR00681,STR0020,SM00313,2024-03-19 22:24:00,2024-03-20 00:14:00,110,9,0,False,False
SES003096,VWR00927,STR0065,SM01021,2024-03-11 16:32:00,2024-03-11 19:08:00,156,43,0,False,False
SES003097,VWR00930,STR0048,SM00754,2024-03-26 15:00:00,2024-03-26 15:26:00,26,5,0,False,False
SES003098,VWR00462,STR0039,SM00633,2024-01-03 14:07:00,2024-01-03 15:26:00,79,36,0,False,False
SES003099,VWR00607,STR0041,SM00649,2024-02-10 21:41:00,2024-02-10 22:28:00,47,3,0,False,False
SES003100,VWR00453,STR0001,SM00010,2024-01-08 19:27:00,2024-01-08 19:56:00,29,0,0,False,False
SES003101,VWR00662,STR0043,SM00685,2024-02-24 00:21:00,2024-02-24 00:55:00,34,0,0,False,False
SES003102,VWR00907,STR0070,SM01111,2024-01-25 02:32:00,2024-01-25 02:46:00,14,0,0,False,False
SES003103,VWR00962,STR0018,SM00277,2024-03-28 16:43:00,2024-03-28 18:30:00,107,0,0,False,False
SES003104,VWR00943,STR0035,SM00559,2024-03-29 12:17:00,2024-03-29 14:07:00,110,7,0,False,False
SES003105,VWR00839,STR0042,SM00662,2024-03-24 19:07:00,2024-03-24 19:46:00,39,0,0,False,False
SES003106,VWR00874,STR0051,SM00803,2024-01-11 18:29:00,2024-01-11 19:30:00,61,0,6028,False,False
SES003107,VWR00991,STR0027,SM00427,2024-01-01 18:16:00,2024-01-01 19:35:00,79,4,0,False,False
SES003108,VWR00750,STR0049,SM00768,2024-03-10 15:41:00,2024-03-10 15:59:00,18,3,0,True,False
SES003109,VWR00603,STR0047,SM00730,2024-03-13 13:15:00,2024-03-13 14:55:00,100,1,0,False,False
SES003110,VWR00382,STR0042,SM00663,2024-02-26 14:19:00,2024-02-26 14:33:00,14,1,0,False,False
SES003111,VWR00955,STR0010,SM00158,2024-01-22 20:59:00,2024-01-22 21:28:00,29,3,0,False,False
SES003112,VWR00684,STR0034,SM00538,2024-01-09 19:34:00,2024-01-10 01:34:00,360,5,0,False,False
SES003113,VWR00906,STR0017,SM00259,2024-03-12 10:16:00,2024-03-12 10:30:00,14,0,0,False,False
SES003114,VWR00888,STR0004,SM00064,2024-01-31 15:26:00,2024-01-31 15:54:00,28,0,0,False,False
SES003115,VWR00261,STR0013,SM00202,2024-03-08 01:50:00,2024-03-08 01:52:00,2,0,0,False,False
SES003116,VWR00651,STR0017,SM00264,2024-02-10 14:02:00,2024-02-10 15:23:00,81,0,0,False,False
SES003117,VWR00955,STR0073,SM01157,2024-01-23 13:23:00,2024-01-23 14:35:00,72,6,0,False,False
SES003118,VWR00894,STR0038,SM00606,2024-02-25 09:25:00,2024-02-25 09:32:00,7,0,0,False,False
SES003119,VWR00648,STR0042,SM00669,2024-02-22 14:52:00,2024-02-22 16:51:00,119,3,0,False,False
SES003120,VWR00992,STR0074,SM01178,2024-01-29 09:59:00,2024-01-29 10:16:00,17,1,0,False,False
SES003121,VWR00880,STR0045,SM00708,2024-01-15 11:29:00,2024-01-15 13:35:00,126,4,0,False,False
SES003122,VWR00810,STR0032,SM00506,2024-03-24 01:22:00,2024-03-24 01:38:00,16,1,0,True,False
SES003123,VWR00889,STR0019,SM00290,2024-02-08 16:14:00,2024-02-08 20:42:00,268,15,0,False,False
SES003124,VWR00856,STR0043,SM00677,2024-01-15 15:26:00,2024-01-15 16:45:00,79,3,0,False,False
SES003125,VWR00741,STR0013,SM00195,2024-02-17 17:42:00,2024-02-17 19:04:00,82,4,0,False,False
SES003126,VWR00464,STR0020,SM00309,2024-01-20 17:26:00,2024-01-20 17:31:00,5,0,0,False,False
SES003127,VWR00435,STR0019,SM00296,2024-01-09 18:38:00,2024-01-09 22:01:00,203,6,0,False,False
SES003128,VWR00957,STR0026,SM00412,2024-01-31 13:42:00,2024-01-31 14:36:00,54,9,0,False,False
SES003129,VWR00412,STR0052,SM00819,2024-03-19 10:28:00,2024-03-19 11:17:00,49,1,0,False,False
SES003130,VWR00784,STR0025,SM00384,2024-01-06 11:23:00,2024-01-06 13:32:00,129,99,0,False,False
SES003131,VWR00844,STR0023,SM00361,2024-03-12 18:03:00,2024-03-12 18:13:00,10,0,0,False,False
SES003132,VWR00979,STR0034,SM00540,2024-02-07 15:10:00,2024-02-07 15:51:00,41,15,0,False,False
SES003133,VWR00867,STR0038,SM00607,2024-01-31 17:44:00,2024-01-31 17:46:00,2,0,0,False,False
SES003134,VWR00851,STR0007,SM00108,2024-01-14 15:45:00,2024-01-14 16:52:00,67,4,0,False,False
SES003135,VWR00273,STR0028,SM00444,2024-02-16 15:15:00,2024-02-16 16:06:00,51,0,0,False,False
SES003136,VWR00560,STR0050,SM00786,2024-02-17 10:39:00,2024-02-17 11:44:00,65,3,0,False,False
SES003137,VWR00967,STR0005,SM00073,2024-03-30 20:27:00,2024-03-31 01:15:00,288,9,0,False,False
SES003138,VWR00942,STR0024,SM00373,2024-01-18 16:50:00,2024-01-18 16:52:00,2,0,0,True,False
SES003139,VWR00723,STR0063,SM00983,2024-02-08 19:06:00,2024-02-08 19:35:00,29,0,0,False,False
SES003140,VWR00538,STR0003,SM00052,2024-01-05 11:25:00,2024-01-05 11:35:00,10,1,1004,False,False
SES003141,VWR00306,STR0072,SM01141,2024-02-23 15:29:00,2024-02-23 15:57:00,28,0,0,False,False
SES003142,VWR00582,STR0051,SM00792,2024-02-19 12:43:00,2024-02-19 13:27:00,44,2,0,False,False
SES003143,VWR00856,STR0040,SM00638,2024-01-30 11:50:00,2024-01-30 11:55:00,5,0,0,False,False
SES003144,VWR00897,STR0048,SM00739,2024-01-04 03:38:00,2024-01-04 03:44:00,6,0,0,False,False
SES003145,VWR00672,STR0030,SM00476,2024-01-03 09:06:00,2024-01-03 10:43:00,97,5,0,False,False
SES003146,VWR00874,STR0060,SM00942,2024-02-12 12:27:00,2024-02-12 13:51:00,84,1,0,False,False
SES003147,VWR00968,STR0001,SM00005,2024-01-24 20:31:00,2024-01-24 20:57:00,26,1,0,False,False
SES003148,VWR00789,STR0074,SM01168,2024-01-06 14:17:00,2024-01-06 14:36:00,19,5,0,False,False
SES003149,VWR00779,STR0054,SM00851,2024-03-17 13:07:00,2024-03-17 14:24:00,77,13,0,True,False
SES003150,VWR00938,STR0008,SM00130,2024-03-16 13:42:00,2024-03-16 14:32:00,50,0,0,False,False
SES003151,VWR00783,STR0028,SM00441,2024-01-17 16:03:00,2024-01-17 16:07:00,4,0,0,False,False
SES003152,VWR00644,STR0058,SM00899,2024-01-07 10:30:00,2024-01-07 10:55:00,25,1,0,False,False
SES003153,VWR00788,STR0074,SM01173,2024-01-24 20:16:00,2024-01-24 20:21:00,5,0,0,False,False
SES003154,VWR00929,STR0005,SM00077,2024-01-22 20:23:00,2024-01-22 21:40:00,77,7,0,False,False
SES003155,VWR00630,STR0069,SM01093,2024-03-07 13:07:00,2024-03-07 13:14:00,7,0,0,False,False
SES003156,VWR00628,STR0046,SM00722,2024-02-25 15:36:00,2024-02-25 15:52:00,16,0,0,False,False
SES003157,VWR00620,STR0011,SM00169,2024-03-27 18:57:00,2024-03-27 19:05:00,8,0,0,False,False
SES003158,VWR00885,STR0014,SM00210,2024-03-16 12:22:00,2024-03-16 12:29:00,7,1,0,False,False
SES003159,VWR00998,STR0051,SM00806,2024-03-20 22:09:00,2024-03-20 23:28:00,79,6,0,False,False
SES003160,VWR00963,STR0010,SM00160,2024-02-24 20:04:00,2024-02-24 20:14:00,10,0,0,False,False
SES003161,VWR00925,STR0050,SM00780,2024-02-18 15:09:00,2024-02-18 16:16:00,67,7,0,False,False
SES003162,VWR00903,STR0054,SM00847,2024-02-24 20:13:00,2024-02-24 21:02:00,49,1,0,False,False
SES003163,VWR00625,STR0076,SM01193,2024-02-12 12:43:00,2024-02-12 18:47:00,364,3,0,False,False
SES003164,VWR00816,STR0074,SM01171,2024-01-31 15:32:00,2024-01-31 15:35:00,3,0,0,False,False
SES003165,VWR00690,STR0032,SM00506,2024-03-23 23:19:00,2024-03-24 01:25:00,126,6,0,False,False
SES003166,VWR00458,STR0019,SM00291,2024-02-26 09:18:00,2024-02-26 10:25:00,67,7,0,False,False
SES003167,VWR00625,STR0034,SM00541,2024-01-31 10:13:00,2024-01-31 10:29:00,16,2,0,False,False
SES003168,VWR00964,STR0025,SM00387,2024-01-12 14:11:00,2024-01-12 14:29:00,18,0,0,False,False
SES003169,VWR00313,STR0014,SM00205,2024-01-02 19:50:00,2024-01-02 19:54:00,4,0,0,False,False
SES003170,VWR00884,STR0005,SM00081,2024-02-17 13:53:00,2024-02-17 14:06:00,13,0,0,False,False
SES003171,VWR00800,STR0053,SM00842,2024-02-23 20:35:00,2024-02-23 21:26:00,51,0,0,False,False
SES003172,VWR00784,STR0025,SM00394,2024-02-13 16:53:00,2024-02-13 17:32:00,39,16,0,False,False
SES003173,VWR00919,STR0045,SM00712,2024-03-01 18:34:00,2024-03-01 19:39:00,65,3,0,False,False
SES003174,VWR00898,STR0034,SM00536,2024-03-26 21:03:00,2024-03-26 22:10:00,67,19,0,False,False
SES003175,VWR00368,STR0051,SM00797,2024-01-28 12:26:00,2024-01-28 16:05:00,219,9,0,False,False
SES003176,VWR00642,STR0012,SM00189,2024-03-02 14:49:00,2024-03-02 15:25:00,36,1,0,False,False
SES003177,VWR00636,STR0036,SM00581,2024-03-09 23:09:00,2024-03-10 00:58:00,109,8,0,False,False
SES003178,VWR00688,STR0062,SM00962,2024-01-18 22:26:00,2024-01-18 22:40:00,14,1,0,False,False
SES003179,VWR00978,STR0028,SM00441,2024-01-17 16:24:00,2024-01-17 16:27:00,3,0,0,False,False
SES003180,VWR00981,STR0063,SM00987,2024-03-21 15:05:00,2024-03-21 15:26:00,21,1,0,False,False
SES003181,VWR00815,STR0016,SM00249,2024-03-26 13:30:00,2024-03-26 13:41:00,11,0,0,False,False
SES003182,VWR00511,STR0049,SM00765,2024-02-10 16:39:00,2024-02-10 17:58:00,79,7,0,False,False
SES003183,VWR00932,STR0006,SM00102,2024-03-08 18:07:00,2024-03-08 18:44:00,37,0,0,False,False
SES003184,VWR00284,STR0036,SM00582,2024-01-11 19:46:00,2024-01-11 23:20:00,214,22,0,False,False
SES003185,VWR00883,STR0038,SM00609,2024-01-29 22:57:00,2024-01-30 01:27:00,150,29,0,False,True
SES003186,VWR00253,STR0013,SM00197,2024-03-28 22:47:00,2024-03-28 23:44:00,57,9,0,False,False
SES003187,VWR00690,STR0047,SM00736,2024-01-22 19:16:00,2024-01-22 21:23:00,127,46,0,False,False
SES003188,VWR00877,STR0060,SM00941,2024-03-01 00:56:00,2024-03-01 01:59:00,63,14,0,False,False
SES003189,VWR00170,STR0024,SM00378,2024-02-11 15:59:00,2024-02-11 16:19:00,20,0,0,False,False
SES003190,VWR00986,STR0063,SM00985,2024-03-11 22:14:00,2024-03-11 22:23:00,9,0,0,False,False
SES003191,VWR00412,STR0044,SM00701,2024-03-08 13:18:00,2024-03-08 14:55:00,97,0,0,False,False
SES003192,VWR00418,STR0063,SM00997,2024-02-25 11:01:00,2024-02-25 12:09:00,68,27,0,False,False
SES003193,VWR00769,STR0005,SM00087,2024-02-19 09:25:00,2024-02-19 10:06:00,41,0,0,False,False
SES003194,VWR00902,STR0030,SM00475,2024-01-11 13:27:00,2024-01-11 14:08:00,41,2,0,False,False
SES003195,VWR00687,STR0034,SM00551,2024-02-01 20:48:00,2024-02-01 21:53:00,65,5,0,False,False
SES003196,VWR00670,STR0001,SM00013,2024-02-10 15:03:00,2024-02-10 16:58:00,115,14,0,False,False
SES003197,VWR00888,STR0007,SM00105,2024-02-18 22:04:00,2024-02-18 22:57:00,53,6,7213,True,False
SES003198,VWR00996,STR0055,SM00862,2024-03-22 16:57:00,2024-03-22 17:17:00,20,1,4611,False,False
SES003199,VWR00601,STR0028,SM00444,2024-02-16 15:59:00,2024-02-16 16:24:00,25,0,0,False,False
SES003200,VWR00958,STR0003,SM00036,2024-03-05 10:28:00,2024-03-05 10:37:00,9,0,0,False,False
SES003201,VWR00462,STR0032,SM00503,2024-02-17 14:58:00,2024-02-17 16:15:00,77,0,0,False,False
SES003202,VWR00890,STR0048,SM00752,2024-01-20 20:09:00,2024-01-20 21:43:00,94,16,0,False,False
SES003203,VWR00987,STR0022,SM00338,2024-03-01 15:20:00,2024-03-01 16:53:00,93,0,0,False,False
SES003204,VWR00924,STR0015,SM00218,2024-03-20 19:59:00,2024-03-20 20:26:00,27,1,0,True,False
SES003205,VWR00839,STR0042,SM00665,2024-03-27 11:53:00,2024-03-27 11:59:00,6,0,0,False,False
SES003206,VWR00711,STR0033,SM00518,2024-02-29 10:27:00,2024-02-29 12:26:00,119,0,0,False,False
SES003207,VWR00683,STR0031,SM00501,2024-03-13 12:51:00,2024-03-13 13:22:00,31,2,0,False,False
SES003208,VWR00639,STR0052,SM00826,2024-01-07 09:55:00,2024-01-07 10:29:00,34,0,0,False,False
SES003209,VWR00919,STR0001,SM00002,2024-01-28 18:47:00,2024-01-28 19:33:00,46,1,0,False,False
SES003210,VWR00574,STR0072,SM01145,2024-03-06 20:18:00,2024-03-06 20:22:00,4,0,0,False,False
SES003211,VWR00971,STR0035,SM00571,2024-03-23 00:31:00,2024-03-23 01:43:00,72,0,0,False,False
SES003212,VWR00924,STR0030,SM00482,2024-03-20 12:58:00,2024-03-20 13:12:00,14,0,0,False,False
SES003213,VWR00927,STR0001,SM00008,2024-03-18 10:42:00,2024-03-18 10:47:00,5,0,0,False,False
SES003214,VWR00405,STR0002,SM00023,2024-01-29 13:03:00,2024-01-29 13:22:00,19,1,0,False,False
SES003215,VWR00674,STR0074,SM01162,2024-02-07 18:09:00,2024-02-07 18:29:00,20,3,0,False,False
SES003216,VWR00885,STR0029,SM00466,2024-03-08 18:27:00,2024-03-08 20:58:00,151,2,0,False,False
SES003217,VWR00869,STR0024,SM00381,2024-01-04 12:13:00,2024-01-04 12:19:00,6,1,0,False,False
SES003218,VWR00773,STR0011,SM00169,2024-03-27 18:21:00,2024-03-27 18:45:00,24,0,0,False,False
